rain_1d,rain_7d_sum,rain_7d_max,rain_30d_sum,rain_30d_mean,temp_7d_mean,rh_7d_mean,Latitude,Longitude,Sample Date
0.0,1.8299999999999998,0.88,12.520000000000001,0.4173333333333334,14.127142857142855,56.38285714285714,-28.058889,30.373611,2014-04-30
0.0,0.33999999999999997,0.18,4.18,0.13933333333333334,14.617142857142856,60.81285714285715,-28.058889,30.373611,2014-05-28
0.0,0.42,0.42,0.6399999999999999,0.02133333333333333,10.911428571428571,45.71428571428572,-28.058889,30.373611,2014-06-25
0.0,0.0,0.0,5.25,0.175,11.638571428571428,43.66285714285714,-28.058889,30.373611,2014-07-23
0.0,6.63,3.54,8.73,0.29100000000000004,15.531428571428572,61.472857142857144,-28.058889,30.373611,2014-08-20
0.0,0.30000000000000004,0.13,1.3200000000000003,0.04400000000000001,22.21,36.46142857142858,-28.058889,30.373611,2014-09-17
0.21,14.410000000000002,3.85,32.18,1.0726666666666667,18.02,64.40714285714286,-28.058889,30.373611,2014-10-15
0.99,4.92,1.4,74.77,2.4923333333333333,17.834285714285713,60.20857142857143,-28.058889,30.373611,2014-11-22
2.76,21.160000000000004,6.63,82.96000000000001,2.7653333333333334,20.312857142857144,65.05857142857143,-28.058889,30.373611,2014-12-10
9.35,14.079999999999998,9.35,56.70000000000002,1.8900000000000006,23.465714285714284,61.41000000000001,-28.058889,30.373611,2015-01-28
0.58,11.760000000000002,3.37,54.449999999999996,1.815,21.562857142857144,65.85571428571428,-28.058889,30.373611,2015-02-27
1.1,5.470000000000001,3.22,19.460000000000004,0.6486666666666668,15.221428571428573,69.57428571428571,-28.058889,30.373611,2015-04-22
0.0,0.28,0.15,9.07,0.30233333333333334,16.31142857142857,49.17,-28.058889,30.373611,2015-05-10
0.03,0.07,0.03,3.3499999999999996,0.11166666666666665,16.198571428571427,43.10285714285715,-28.058889,30.373611,2015-06-03
0.0,2.1500000000000004,1.11,2.3,0.07666666666666666,11.790000000000001,51.62857142857143,-28.058889,30.373611,2015-06-17
0.27,0.75,0.27,5.34,0.178,12.292857142857143,66.76571428571428,-28.058889,30.373611,2015-07-15
0.89,1.35,0.89,41.21,1.3736666666666666,12.082857142857145,55.42714285714286,-28.058889,30.373611,2015-08-12
0.94,6.629999999999999,2.19,11.16,0.372,13.307142857142855,66.47,-28.058889,30.373611,2015-09-09
0.12,3.9299999999999997,3.42,15.949999999999998,0.5316666666666666,22.101428571428574,49.010000000000005,-28.058889,30.373611,2015-10-07
0.16,2.63,1.1,16.05,0.535,17.225714285714286,65.80285714285715,-28.058889,30.373611,2015-04-27
0.13,1.0299999999999998,0.34,15.749999999999998,0.5249999999999999,20.110000000000003,50.221428571428575,-28.058889,30.373611,2015-11-04
0.01,3.3899999999999992,2.32,36.39000000000001,1.2130000000000003,21.708571428571428,55.642857142857146,-28.058889,30.373611,2015-12-02
0.98,11.21,8.32,46.6,1.5533333333333335,22.981428571428573,56.17571428571428,-28.058889,30.373611,2015-12-05
8.56,81.72,27.87,187.83,6.261,24.755714285714284,83.32000000000001,-25.681111,31.783333,2011-01-18
0.0,0.76,0.52,18.619999999999997,0.6206666666666666,23.425714285714285,52.957142857142856,-25.681111,31.783333,2011-05-17
0.0,0.0,0.0,1.54,0.051333333333333335,18.245714285714282,49.51285714285715,-25.681111,31.783333,2011-06-21
0.18,0.19999999999999998,0.18,29.91,0.997,21.42142857142857,60.325714285714284,-25.681111,31.783333,2012-04-17
0.0,0.7,0.58,6.329999999999999,0.21099999999999997,22.381428571428568,60.354285714285716,-25.681111,31.783333,2012-05-15
0.0,0.12,0.1,0.39,0.013000000000000001,18.830000000000002,55.74285714285714,-25.681111,31.783333,2012-06-20
0.1,35.21,22.32,47.45,1.5816666666666668,22.591428571428573,72.54857142857144,-25.681111,31.783333,2012-10-16
0.0,0.9299999999999999,0.41,33.40999999999999,1.1136666666666664,19.184285714285718,65.68142857142857,-25.681111,31.783333,2013-05-22
0.0,0.25,0.12,15.609999999999998,0.5203333333333332,19.87142857142857,57.88,-25.681111,31.783333,2013-08-27
0.1,1.07,0.43,2.61,0.087,24.685714285714287,46.55428571428571,-25.681111,31.783333,2013-09-24
3.56,23.659999999999997,9.54,234.11999999999998,7.803999999999999,22.85571428571429,83.76857142857143,-25.681111,31.783333,2014-04-01
0.04,0.08,0.04,4.489999999999999,0.14966666666666664,21.135714285714283,63.18285714285713,-25.681111,31.783333,2014-05-13
0.0,0.01,0.01,1.2,0.04,19.04714285714286,49.44142857142857,-25.681111,31.783333,2014-06-10
0.0,0.08,0.06,5.09,0.16966666666666666,25.775714285714287,43.771428571428565,-25.681111,31.783333,2014-09-16
1.85,21.230000000000004,10.11,38.49,1.2830000000000001,21.48714285714286,61.29142857142857,-25.681111,31.783333,2014-10-23
0.43,16.63,4.49,42.32999999999999,1.4109999999999998,23.827142857142857,64.22571428571429,-25.681111,31.783333,2014-11-19
1.28,30.77,7.05,132.13000000000002,4.4043333333333345,27.281428571428574,76.12714285714287,-25.681111,31.783333,2015-02-10
1.26,5.26,1.97,34.10999999999999,1.1369999999999998,27.685714285714287,62.63,-25.681111,31.783333,2015-03-24
0.02,2.58,0.89,35.440000000000005,1.1813333333333336,22.578571428571426,67.33571428571427,-25.681111,31.783333,2015-04-14
2.85,5.390000000000001,2.85,21.43,0.7143333333333334,22.24142857142857,62.71999999999999,-25.681111,31.783333,2015-05-12
0.0,0.06,0.06,0.19999999999999998,0.006666666666666666,18.27142857142857,47.948571428571434,-25.681111,31.783333,2015-06-23
0.0,0.05,0.02,6.5699999999999985,0.21899999999999994,24.48142857142857,56.98428571428572,-25.681111,31.783333,2015-09-02
0.01,4.35,3.32,8.879999999999999,0.296,25.828571428571426,54.23857142857143,-25.681111,31.783333,2015-10-20
0.12,12.249999999999998,4.27,35.88,1.1960000000000002,25.351428571428567,57.71857142857143,-25.681111,31.783333,2015-11-24
1.65,22.759999999999994,10.82,173.29999999999998,5.776666666666666,18.34857142857143,76.44428571428571,-27.802778,28.768333,2011-01-18
0.12,18.77,10.89,173.21,5.773666666666667,18.537142857142857,73.3142857142857,-27.802778,28.768333,2011-02-01
0.5,17.91,6.38,120.00999999999999,4.000333333333333,19.97142857142857,72.37571428571428,-27.802778,28.768333,2011-02-15
0.23,11.12,5.53,79.40000000000002,2.6466666666666674,17.53857142857143,71.58285714285715,-27.802778,28.768333,2011-03-02
0.11,2.4599999999999995,1.4,67.63,2.2543333333333333,18.92142857142857,60.24714285714286,-27.802778,28.768333,2011-03-08
0.21,26.67,17.07,77.22999999999999,2.574333333333333,18.47714285714286,71.18285714285715,-27.802778,28.768333,2011-04-01
0.1,25.220000000000006,16.03,96.96,3.2319999999999998,13.894285714285713,75.40285714285713,-27.802778,28.768333,2011-04-12
1.42,33.99,19.42,90.14,3.0046666666666666,12.96142857142857,78.86,-27.802778,28.768333,2011-04-19
0.0,0.67,0.43,77.62000000000002,2.587333333333334,10.295714285714284,64.78,-27.802778,28.768333,2011-05-04
0.0,0.6,0.59,12.43,0.41433333333333333,10.365714285714287,64.15857142857143,-27.802778,28.768333,2011-05-24
0.0,0.49,0.46,7.010000000000001,0.2336666666666667,6.808571428571428,62.42285714285715,-27.802778,28.768333,2011-05-31
0.0,14.079999999999998,13.42,27.54,0.9179999999999999,4.171428571428572,69.55142857142857,-27.802778,28.768333,2011-08-02
0.15,15.200000000000001,10.38,44.24,1.4746666666666668,7.065714285714285,57.92000000000001,-27.802778,28.768333,2011-08-17
0.0,0.0,0.0,16.250000000000004,0.5416666666666667,15.189999999999998,39.96142857142858,-27.802778,28.768333,2011-09-13
0.01,1.1099999999999999,0.73,4.1,0.13666666666666666,14.274285714285714,49.25571428571429,-27.802778,28.768333,2011-09-28
0.0,0.5,0.32,1.3800000000000001,0.046000000000000006,8.41,59.47428571428571,-27.802778,28.768333,2012-06-21
0.01,0.31,0.3,4.05,0.13499999999999998,7.301428571428572,44.535714285714285,-27.802778,28.768333,2012-07-24
4.51,17.74,8.12,20.0,0.6666666666666666,7.648571428571429,51.701428571428565,-27.802778,28.768333,2012-08-09
0.0,0.5,0.27,18.409999999999997,0.6136666666666666,10.695714285714285,57.84000000000001,-27.802778,28.768333,2012-08-22
0.19,13.770000000000001,6.38,90.96,3.0319999999999996,10.870000000000001,68.48571428571428,-27.802778,28.768333,2012-09-18
0.41,7.56,5.14,98.26000000000002,3.275333333333334,13.831428571428573,56.84142857142857,-27.802778,28.768333,2012-09-26
0.0,2.0300000000000002,1.55,99.86,3.3286666666666664,13.765714285714285,49.16428571428572,-27.802778,28.768333,2012-10-02
0.64,0.86,0.64,23.840000000000003,0.7946666666666667,18.717142857142854,43.72571428571429,-27.802778,28.768333,2012-10-09
5.21,15.540000000000003,5.21,28.73,0.9576666666666667,17.03142857142857,65.22142857142858,-27.802778,28.768333,2012-10-17
0.07,41.35,15.61,57.92,1.9306666666666668,16.497142857142858,62.615714285714276,-27.802778,28.768333,2012-10-23
0.53,9.339999999999998,3.35,40.95,1.365,18.58285714285714,58.33428571428571,-27.802778,28.768333,2012-11-28
1.02,22.369999999999997,8.11,110.37999999999998,3.6793333333333327,20.478571428571428,65.95,-27.802778,28.768333,2013-01-16
0.0,0.13,0.13,5.390000000000001,0.1796666666666667,6.54142857142857,49.24714285714286,-27.802778,28.768333,2013-06-12
0.01,0.01,0.01,6.3999999999999995,0.21333333333333332,12.89857142857143,34.444285714285705,-27.802778,28.768333,2013-09-10
0.0,1.86,1.34,8.32,0.2773333333333333,15.237142857142857,37.21142857142858,-27.802778,28.768333,2013-10-02
7.19,18.78,7.19,56.27000000000001,1.875666666666667,15.597142857142856,63.75142857142857,-27.802778,28.768333,2013-10-29
0.09,24.47,12.78,100.81000000000002,3.360333333333334,19.931428571428572,75.71000000000001,-27.802778,28.768333,2014-02-11
0.0,0.42,0.42,0.42,0.014,7.338571428571427,38.07857142857143,-27.802778,28.768333,2014-06-25
0.0,0.01,0.01,8.52,0.284,8.901428571428571,38.80285714285714,-27.802778,28.768333,2014-09-03
0.0,0.01,0.01,1.44,0.048,18.185714285714287,28.24714285714285,-27.802778,28.768333,2014-09-16
0.04,10.280000000000001,4.74,29.919999999999998,0.9973333333333333,18.09,49.38714285714286,-27.802778,28.768333,2014-10-14
0.32,15.98,10.8,45.55,1.5183333333333333,18.150000000000002,57.53857142857142,-27.802778,28.768333,2014-10-28
10.92,20.09,10.92,92.2,3.0733333333333333,17.554285714285715,65.39285714285714,-27.802778,28.768333,2014-11-12
0.11,7.04,3.91,38.40000000000001,1.2800000000000005,18.65285714285714,59.354285714285716,-27.802778,28.768333,2015-03-10
0.97,15.28,7.18,48.0,1.6,19.75857142857143,61.57,-27.802778,28.768333,2015-03-17
0.0,0.06999999999999999,0.06,15.92,0.5306666666666666,13.418571428571427,42.449999999999996,-27.802778,28.768333,2015-05-05
0.17,2.4,1.82,15.589999999999998,0.5196666666666666,12.467142857142859,58.814285714285724,-27.802778,28.768333,2015-05-13
0.09,0.09999999999999999,0.09,2.51,0.08366666666666665,12.214285714285714,40.65714285714286,-27.802778,28.768333,2015-06-03
0.0,1.58,1.5,2.2,0.07333333333333333,6.032857142857144,58.04999999999999,-27.802778,28.768333,2015-06-10
0.03,5.65,5.1,11.35,0.3783333333333333,7.741428571428571,64.35714285714286,-27.802778,28.768333,2015-07-01
0.0,5.65,5.1,11.339999999999998,0.37799999999999995,7.644285714285714,64.63428571428571,-27.802778,28.768333,2015-07-02
0.0,17.740000000000002,11.72,19.840000000000003,0.6613333333333334,7.577142857142858,71.69857142857143,-27.802778,28.768333,2015-07-29
0.0,0.79,0.38,1.2600000000000002,0.04200000000000001,15.531428571428572,46.43714285714286,-27.802778,28.768333,2015-08-26
0.05,0.12000000000000001,0.07,1.3400000000000003,0.044666666666666674,16.82857142857143,36.82714285714286,-27.802778,28.768333,2015-09-03
1.28,16.939999999999998,8.29,24.45,0.815,18.62,52.217142857142846,-27.802778,28.768333,2015-10-20
1.78,3.59,1.78,12.799999999999999,0.42666666666666664,20.932857142857138,43.59571428571429,-27.802778,28.768333,2015-11-18
0.24,10.010000000000002,6.04,64.23999999999998,2.141333333333333,21.477142857142855,52.61428571428572,-27.802778,28.768333,2015-12-17
1.81,41.7,11.99,241.97,8.065666666666667,20.118571428571425,80.58571428571429,-31.104278,29.399722,2011-01-18
30.96,59.94,30.96,115.79999999999998,3.8599999999999994,15.381428571428572,79.40857142857143,-31.104278,29.399722,2011-05-09
0.49,0.51,0.49,88.98999999999998,2.9663333333333326,9.735714285714286,54.692857142857136,-31.104278,29.399722,2011-06-06
0.0,0.05,0.02,38.06999999999999,1.2689999999999997,8.894285714285715,65.18285714285715,-31.104278,29.399722,2011-06-28
0.08,3.6799999999999997,2.81,129.82000000000002,4.327333333333334,9.61,72.33428571428571,-31.104278,29.399722,2011-08-11
0.0,1.98,1.74,34.3,1.1433333333333333,15.331428571428571,59.92857142857143,-31.104278,29.399722,2011-09-06
0.1,6.109999999999999,1.8,19.640000000000004,0.6546666666666668,14.148571428571428,73.80857142857143,-31.104278,29.399722,2011-09-27
1.09,2.42,1.09,78.44999999999999,2.6149999999999998,18.364285714285717,59.58714285714286,-31.104278,29.399722,2011-10-25
0.22,36.0,12.52,247.32,8.244,18.474285714285713,77.80857142857144,-31.104278,29.399722,2011-12-14
0.73,25.740000000000002,10.06,162.54999999999998,5.418333333333333,22.395714285714288,79.52857142857144,-31.104278,29.399722,2012-01-17
3.23,39.96999999999999,12.93,158.57999999999998,5.286,19.378571428571426,85.18714285714286,-31.104278,29.399722,2012-02-14
7.31,79.97999999999999,32.32,143.73,4.7909999999999995,18.84142857142857,85.57000000000001,-31.104278,29.399722,2012-03-13
0.01,9.44,7.76,40.779999999999994,1.359333333333333,16.892857142857146,72.85571428571428,-31.104278,29.399722,2012-05-09
0.0,2.15,1.63,17.78,0.5926666666666667,9.991428571428571,57.39142857142856,-31.104278,29.399722,2012-06-12
0.0,18.23,18.03,53.75,1.7916666666666667,12.567142857142857,56.857142857142854,-31.104278,29.399722,2012-07-10
0.0,0.02,0.02,46.87000000000001,1.5623333333333338,9.281428571428572,58.85000000000001,-31.104278,29.399722,2012-07-31
0.02,10.36,6.92,132.59,4.419666666666667,14.775714285714287,72.22857142857143,-31.104278,29.399722,2012-08-28
0.22,6.98,4.43,159.18,5.306,14.687142857142858,71.97285714285714,-31.104278,29.399722,2012-09-26
0.1,62.480000000000004,18.99,151.67,5.055666666666666,15.229999999999999,80.80285714285715,-31.104278,29.399722,2012-10-23
4.44,21.86,6.21,166.10000000000005,5.536666666666668,19.172857142857143,82.42857142857143,-31.104278,29.399722,2012-11-21
9.17,67.29,22.26,170.87,5.695666666666667,18.994285714285713,85.33285714285714,-31.104278,29.399722,2012-12-10
1.7,46.55,12.55,153.10000000000002,5.103333333333334,19.458571428571428,83.79142857142858,-31.104278,29.399722,2013-01-15
1.01,24.670000000000005,5.27,147.22,4.907333333333333,21.09714285714286,83.63285714285713,-31.104278,29.399722,2013-02-14
0.0,10.65,5.38,89.17999999999999,2.9726666666666666,18.328571428571426,79.78,-31.104278,29.399722,2013-03-19
0.81,66.0,31.3,154.62,5.154,18.962857142857143,84.28428571428572,-31.104278,29.399722,2013-04-03
0.0,15.86,8.45,84.2,2.8066666666666666,12.438571428571427,67.02857142857142,-31.104278,29.399722,2013-05-14
0.0,1.84,1.83,6.13,0.20433333333333334,10.065714285714288,55.67714285714286,-31.104278,29.399722,2013-06-11
2.8,13.830000000000002,6.62,18.75,0.625,12.064285714285717,79.45857142857142,-31.104278,29.399722,2013-07-10
0.0,0.0,0.0,12.46,0.4153333333333334,11.947142857142856,53.894285714285715,-31.104278,29.399722,2013-08-06
0.0,5.44,5.16,10.09,0.3363333333333333,15.299999999999999,48.96285714285714,-31.104278,29.399722,2013-09-03
0.06,4.06,2.88,27.249999999999993,0.9083333333333331,15.56,59.96142857142858,-31.104278,29.399722,2013-10-01
1.0,55.57,27.81,128.79000000000002,4.293000000000001,17.44142857142857,76.64285714285712,-31.104278,29.399722,2013-10-30
0.94,57.18,26.83,139.20000000000002,4.640000000000001,19.564285714285713,74.90142857142858,-31.104278,29.399722,2013-11-20
1.26,51.62,16.36,146.85999999999999,4.895333333333332,19.622857142857146,82.37571428571428,-31.104278,29.399722,2014-01-15
2.73,20.349999999999998,5.5,132.73999999999998,4.424666666666666,21.158571428571427,81.45,-31.104278,29.399722,2014-02-11
10.92,75.91000000000001,25.61,212.35,7.078333333333333,19.481428571428573,86.63714285714286,-31.104278,29.399722,2014-03-11
0.01,0.6100000000000001,0.26,60.48,2.016,14.467142857142859,63.705714285714286,-31.104278,29.399722,2014-05-13
0.11,0.77,0.39,1.09,0.036333333333333336,10.951428571428574,53.044285714285714,-31.104278,29.399722,2014-07-09
3.57,11.47,5.2,11.65,0.38833333333333336,14.28,72.22714285714287,-31.104278,29.399722,2014-08-12
0.46,15.870000000000001,8.66,73.52999999999997,2.450999999999999,15.290000000000001,67.47142857142858,-31.104278,29.399722,2014-10-08
0.52,24.37,12.86,127.61999999999999,4.254,17.335714285714285,75.5,-31.104278,29.399722,2014-10-28
6.64,13.12,6.64,101.75000000000003,3.3916666666666675,17.788571428571426,70.22714285714287,-31.104278,29.399722,2014-11-25
4.21,28.6,11.63,158.49,5.283,22.05857142857143,77.57000000000001,-31.104278,29.399722,2015-01-14
1.64,10.52,3.8,103.17999999999999,3.439333333333333,21.49857142857143,74.01285714285714,-31.104278,29.399722,2015-02-11
2.28,9.469999999999999,2.4,103.02,3.4339999999999997,21.232857142857142,70.47142857142856,-31.104278,29.399722,2015-03-11
3.76,49.07,19.11,125.36000000000001,4.178666666666667,17.212857142857143,85.19714285714285,-31.104278,29.399722,2015-04-08
0.54,1.83,0.95,22.930000000000003,0.7643333333333334,15.052857142857144,67.47714285714285,-31.104278,29.399722,2015-05-12
1.69,2.87,1.69,5.210000000000001,0.1736666666666667,16.135714285714286,55.64142857142857,-31.104278,29.399722,2015-06-02
3.39,11.96,8.56,18.17,0.6056666666666667,13.099999999999998,58.317142857142855,-31.104278,29.399722,2015-07-08
0.0,0.77,0.72,95.87,3.195666666666667,10.671428571428573,47.95714285714286,-31.104278,29.399722,2015-08-04
2.7,9.05,2.7,14.879999999999999,0.49599999999999994,18.295714285714286,71.11857142857143,-31.104278,29.399722,2015-09-02
0.67,11.729999999999999,5.69,72.98000000000002,2.4326666666666674,18.18714285714286,63.83142857142856,-31.104278,29.399722,2015-10-06
4.32,18.14,6.77,50.71999999999999,1.6906666666666663,19.93285714285714,66.62428571428572,-31.104278,29.399722,2015-10-27
0.13,27.32,19.01,76.55,2.5516666666666667,17.095714285714287,67.13000000000001,-31.104278,29.399722,2015-11-24
2.02,28.279999999999998,11.06,171.65,5.721666666666667,21.57,81.26285714285714,-31.396,29.2651,2011-01-18
2.38,40.09,14.4,127.03000000000002,4.234333333333334,23.857142857142858,84.5657142857143,-31.396,29.2651,2011-02-14
7.31,15.620000000000001,7.31,79.75999999999999,2.6586666666666665,23.71142857142857,73.33857142857143,-31.396,29.2651,2011-03-08
1.21,11.7,5.29,90.18,3.0060000000000002,18.30142857142857,77.34857142857142,-31.396,29.2651,2011-04-11
0.55,80.24,40.21,135.47000000000003,4.515666666666667,17.104285714285716,83.22714285714285,-31.396,29.2651,2011-05-10
0.74,0.74,0.74,126.46000000000001,4.215333333333334,12.471428571428572,59.11000000000001,-31.396,29.2651,2011-06-06
0.06,0.09,0.06,51.84,1.7280000000000002,11.778571428571427,68.06428571428572,-31.396,29.2651,2011-06-27
0.01,1.25,1.1,26.350000000000005,0.8783333333333335,16.515714285714285,65.92428571428572,-31.396,29.2651,2011-09-06
0.25,2.2199999999999998,1.67,27.659999999999997,0.9219999999999999,16.798571428571428,78.19571428571429,-31.396,29.2651,2011-09-13
0.09,4.59,1.58,18.73,0.6243333333333333,14.791428571428572,76.9442857142857,-31.396,29.2651,2011-09-26
0.67,2.39,1.02,64.73,2.1576666666666666,19.20714285714286,66.18571428571428,-31.396,29.2651,2011-10-25
2.47,36.6,10.81,212.11,7.070333333333334,19.66571428571428,82.04857142857144,-31.396,29.2651,2011-12-13
2.52,26.34,8.0,123.67,4.122333333333334,23.974285714285713,84.35714285714286,-31.396,29.2651,2012-01-16
1.79,23.72,7.1,113.46000000000001,3.7820000000000005,21.094285714285714,81.93142857142857,-31.396,29.2651,2012-02-13
7.03,70.51,38.18,127.26000000000002,4.242000000000001,20.93285714285714,82.27428571428572,-31.396,29.2651,2012-03-13
3.4,5.0,3.4,136.41,4.547,16.085714285714285,78.15142857142858,-31.396,29.2651,2012-04-17
0.21,11.93,8.9,50.3,1.6766666666666665,17.928571428571427,78.91142857142857,-31.396,29.2651,2012-05-08
0.0,14.790000000000001,14.67,59.88,1.996,14.805714285714286,58.93,-31.396,29.2651,2012-07-10
0.01,11.99,8.11,145.64,4.854666666666666,15.582857142857145,79.13428571428571,-31.396,29.2651,2012-08-28
0.55,8.13,5.41,133.79000000000002,4.459666666666667,16.082857142857144,75.57142857142857,-31.396,29.2651,2012-09-25
11.37,76.34,20.67,155.16000000000003,5.172000000000001,17.222857142857144,87.41714285714286,-31.396,29.2651,2012-10-22
0.33,11.95,4.27,116.65,3.8883333333333336,19.18285714285714,84.89,-31.396,29.2651,2012-11-20
6.5,64.91,22.24,134.17000000000002,4.472333333333334,20.23142857142857,86.55714285714285,-31.396,29.2651,2012-12-10
0.11,36.07000000000001,10.88,114.62,3.820666666666667,20.509999999999998,85.79571428571428,-31.396,29.2651,2013-01-14
3.25,17.75,4.68,103.69,3.4563333333333333,21.990000000000002,84.17857142857143,-31.396,29.2651,2013-02-13
0.07,4.54,2.0,64.13999999999999,2.1379999999999995,19.868571428571425,78.86,-31.396,29.2651,2013-03-18
0.17,98.88000000000001,47.65,156.84,5.228,20.351428571428574,88.23142857142857,-31.396,29.2651,2013-04-02
0.0,10.34,7.95,104.65000000000002,3.488333333333334,16.080000000000002,66.91999999999999,-31.396,29.2651,2013-05-08
3.09,3.1999999999999997,3.09,16.2,0.5399999999999999,12.79857142857143,58.62714285714286,-31.396,29.2651,2013-06-10
0.04,14.499999999999998,5.21,21.38,0.7126666666666667,14.474285714285713,83.60428571428572,-31.396,29.2651,2013-07-09
0.01,0.01,0.01,10.7,0.35666666666666663,14.038571428571428,57.84142857142857,-31.396,29.2651,2013-08-05
0.0,6.84,6.19,12.04,0.4013333333333333,18.5,52.09000000000001,-31.396,29.2651,2013-09-02
0.36,3.35,2.54,32.23,1.0743333333333331,17.505714285714287,61.42857142857143,-31.396,29.2651,2013-09-30
1.05,47.38999999999999,29.24,109.29,3.6430000000000002,18.74285714285714,79.67999999999999,-31.396,29.2651,2013-10-30
0.63,39.31000000000001,12.78,112.94,3.7646666666666664,20.657142857142855,77.68285714285715,-31.396,29.2651,2013-11-19
3.71,31.22,7.74,84.74999999999997,2.824999999999999,22.054285714285715,80.04857142857142,-31.396,29.2651,2014-01-14
1.54,12.809999999999999,5.67,84.43,2.8143333333333334,22.594285714285718,79.48142857142857,-31.396,29.2651,2014-02-10
17.99,73.5,25.22,171.91,5.730333333333333,21.458571428571428,87.18285714285715,-31.396,29.2651,2014-03-10
0.0,1.1400000000000001,0.71,67.33999999999999,2.2446666666666664,16.928571428571427,66.05428571428571,-31.396,29.2651,2014-05-12
0.0,2.1500000000000004,1.87,11.459999999999999,0.38199999999999995,13.715714285714286,58.56571428571429,-31.396,29.2651,2014-06-09
0.02,1.23,0.74,1.52,0.050666666666666665,11.80857142857143,55.89428571428572,-31.396,29.2651,2014-07-11
8.45,12.209999999999999,8.45,13.09,0.43633333333333335,17.334285714285716,70.61285714285715,-31.396,29.2651,2014-08-11
0.0,25.79,12.49,83.62999999999998,2.787666666666666,16.034285714285716,73.07857142857144,-31.396,29.2651,2014-10-07
0.75,31.47,12.41,132.33999999999997,4.411333333333332,22.972857142857144,80.22,-31.396,29.2651,2015-01-14
0.18,9.249999999999998,4.05,113.94000000000003,3.798000000000001,21.642857142857142,80.34571428571428,-31.396,29.2651,2015-02-10
0.56,8.200000000000001,3.56,99.28999999999999,3.3096666666666663,21.21,78.1557142857143,-31.396,29.2651,2015-03-10
3.31,69.8,24.59,166.60999999999999,5.5536666666666665,19.321428571428573,86.50142857142858,-31.396,29.2651,2015-04-07
0.81,1.2000000000000002,0.81,22.34,0.7446666666666667,16.822857142857142,71.25714285714285,-31.396,29.2651,2015-05-11
1.27,1.51,1.27,3.61,0.12033333333333333,17.978571428571428,63.141428571428584,-31.396,29.2651,2015-06-01
10.82,11.86,10.82,18.630000000000003,0.6210000000000001,14.612857142857143,66.26571428571428,-31.396,29.2651,2015-07-07
0.0,1.02,0.51,124.95000000000002,4.165000000000001,12.272857142857143,60.32142857142857,-31.396,29.2651,2015-08-03
4.94,12.010000000000002,4.94,19.61,0.6536666666666666,19.57,77.84,-31.396,29.2651,2015-09-01
0.01,12.969999999999999,6.02,72.99000000000001,2.4330000000000003,17.728571428571428,76.85714285714286,-31.396,29.2651,2015-10-05
0.07,7.5200000000000005,5.86,72.91999999999999,2.4306666666666663,18.41142857142857,73.31857142857143,-31.396,29.2651,2015-10-08
0.18,23.4,12.61,83.18000000000002,2.7726666666666673,17.978571428571428,71.70857142857143,-31.396,29.2651,2015-11-24
0.1,2.7100000000000004,1.11,21.09,0.703,21.731428571428573,54.747142857142855,-33.38056,19.30167,2011-01-18
0.02,16.750000000000004,12.18,28.1,0.9366666666666668,23.978571428571428,53.6857142857143,-33.38056,19.30167,2011-02-15
0.02,1.58,1.5,6.369999999999999,0.21233333333333332,21.948571428571427,56.244285714285716,-33.38056,19.30167,2011-03-24
0.0,6.85,3.79,18.970000000000002,0.6323333333333334,18.22714285714286,65.4042857142857,-33.38056,19.30167,2011-04-19
0.02,0.8300000000000001,0.7,56.280000000000015,1.8760000000000006,12.444285714285716,74.57714285714285,-33.38056,19.30167,2011-05-16
1.14,77.48,37.45,191.25999999999996,6.375333333333332,9.35,84.74428571428572,-33.38056,19.30167,2011-06-21
0.01,0.01,0.01,99.38000000000001,3.312666666666667,11.182857142857143,66.39857142857143,-33.38056,19.30167,2011-07-19
0.0,9.780000000000001,8.31,70.46,2.3486666666666665,8.09142857142857,77.81857142857143,-33.38056,19.30167,2011-08-16
0.11,1.4700000000000002,0.58,72.2,2.4066666666666667,12.302857142857144,73.59857142857143,-33.38056,19.30167,2011-09-13
1.89,4.26,1.89,26.310000000000006,0.8770000000000002,13.692857142857145,65.18857142857142,-33.38056,19.30167,2011-11-10
0.31,2.91,1.22,37.580000000000005,1.2526666666666668,15.927142857142856,61.41571428571428,-33.38056,19.30167,2011-12-13
0.63,6.419999999999999,2.3,8.44,0.2813333333333333,24.012857142857143,57.16571428571429,-33.38056,19.30167,2012-01-25
0.12,13.17,8.71,16.990000000000002,0.5663333333333334,19.61285714285714,58.8,-33.38056,19.30167,2012-03-20
4.55,4.85,4.55,43.49,1.4496666666666667,14.194285714285716,60.23571428571428,-33.38056,19.30167,2012-05-15
0.27,7.380000000000001,2.66,31.89,1.063,9.965714285714286,78.91428571428571,-33.38056,19.30167,2012-05-31
7.98,14.64,7.98,119.67999999999999,3.989333333333333,7.911428571428572,86.99571428571429,-33.38056,19.30167,2012-07-05
0.0,4.12,3.67,72.95000000000002,2.431666666666667,8.288571428571428,72.63285714285713,-33.38056,19.30167,2012-07-30
0.25,13.32,11.22,137.96,4.598666666666667,9.037142857142857,82.02857142857144,-33.38056,19.30167,2012-08-30
2.72,22.13,9.89,47.580000000000005,1.586,9.379999999999999,83.52714285714285,-33.38056,19.30167,2012-09-25
0.0,0.03,0.02,56.980000000000004,1.8993333333333335,17.36428571428571,61.785714285714285,-33.38056,19.30167,2012-11-12
